city_pop,job,dob,trans_date,trans_time,amt,merchant,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_txn_count,avg_amt_per_customer,merchant_txn_count,gender_M,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
54767,352,1975-06-23,2022-07-13,05:02:59,95.59,608,2,2,12,66091,17,0,2,0,5.95,4.0,27.65,2421.72,86334.29,760908.98,3,4,9,49,26,55.658461538461545,199,True,False,False,False,True,False,False,False,False,False,False,False,False,False
40766,106,1983-09-03,2022-09-02,22:31:21,68.12,8,1,2,8,46711,15,0,4,0,53.5,27.7,64.16,2325.63,2056.46,175538.02,0,5,9,20,21,78.1257142857143,147,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10565,153,1975-04-07,2022-07-05,07:16:29,65.25,241,5,8,18,63951,20,0,1,0,12.03,74.44,34.19,788.09,33196.14,450175.7,5,7,20,48,21,90.12285714285714,172,False,False,False,False,True,False,False,False,False,False,False,False,False,False
316665,207,1973-12-16,2022-08-18,14:43:58,26.1,593,1,6,16,56911,2,1,3,0,27.46,82.97,4.45,2285.49,59590.58,861069.92,7,13,19,45,17,93.91058823529411,146,False,False,False,False,False,False,False,False,False,False,False,True,False,False
795220,257,1974-10-12,2022-06-09,03:34:43,207.81,232,6,8,18,15686,12,0,3,0,24.27,79.15,15.96,1789.61,10117.04,955445.97,4,14,23,22,23,132.8717391304348,70,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60632,33,1990-10-17,2022-07-26,03:49:56,58.0,447,5,6,13,52734,19,0,1,0,6.29,80.24,43.48,1153.61,36431.31,570923.84,6,14,22,42,9,31.571111111111108,206,True,False,False,False,True,False,False,False,False,False,False,False,False,False
22679,306,1973-10-21,2022-09-08,14:46:06,11.85,504,1,6,13,21720,1,1,3,0,50.02,39.89,11.87,797.8,66080.67,451720.85,6,13,13,41,28,78.8717857142857,167,False,False,False,False,False,False,False,False,False,False,False,True,False,False
85422,44,1975-01-25,2022-05-14,05:50:06,68.89,117,1,1,9,22211,7,0,5,1,44.77,12.92,14.59,995.32,30267.73,741378.62,7,14,14,37,24,56.97,170,True,False,True,False,False,False,False,False,False,False,False,False,False,False
60892,338,1976-06-11,2022-07-29,04:30:45,2.25,677,0,2,10,80034,13,0,4,0,22.48,86.48,29.97,742.82,52976.99,183009.22,5,13,18,49,5,65.47,143,False,False,False,False,False,False,False,False,False,True,False,False,False,False
973849,203,1975-04-04,2022-11-11,20:14:07,1.92,81,2,7,13,26603,8,0,4,0,42.3,54.12,42.01,573.01,38434.18,664092.86,1,13,22,44,6,67.685,138,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17715,266,1971-10-04,2023-04-30,21:38:56,17.61,109,5,8,13,72683,13,0,6,1,77.64,78.58,1.91,1129.78,76204.82,627232.99,0,6,16,14,20,37.97,63,True,False,False,False,False,False,False,False,False,False,False,False,False,True
7042,335,1988-08-02,2022-11-02,17:19:28,5.96,42,5,8,15,8386,20,0,2,0,5.06,84.12,38.62,815.85,91999.06,517211.97,0,15,18,47,14,58.24928571428571,212,False,False,False,False,False,False,False,False,False,False,False,False,True,False
409656,296,1992-06-17,2023-03-16,22:34:28,9.67,496,3,8,17,12778,21,1,3,0,71.64,48.52,15.76,1381.43,9719.54,515877.76,2,4,15,31,20,108.65650000000001,199,False,False,False,False,False,False,False,True,False,False,False,False,False,False
413574,445,1994-11-19,2023-02-02,12:58:39,7.86,552,4,8,14,36224,15,0,3,0,60.14,31.39,24.21,3099.7,83890.24,913301.58,4,15,22,42,17,30.991764705882353,187,True,False,False,False,False,False,True,False,False,False,False,False,False,False
23134,61,1932-12-04,2022-06-01,02:28:39,85.92,181,4,9,15,43928,18,0,2,0,79.35,21.95,38.39,4470.78,94205.49,882540.7,3,11,15,40,7,49.50857142857143,162,True,False,True,False,False,False,False,False,False,False,False,False,False,False
37554,331,2000-06-11,2022-08-29,14:53:11,52.48,615,2,6,14,73657,1,1,0,0,73.22,85.83,23.7,1823.13,34864.06,467727.57,7,7,22,44,23,43.75043478260869,147,True,False,False,False,False,False,False,False,False,True,False,False,False,False
112654,344,1970-04-07,2022-07-15,00:55:20,85.16,602,1,5,15,83403,5,0,4,0,11.8,15.68,55.9,4881.53,91299.67,561868.9,5,12,19,24,16,55.69,177,True,False,False,False,True,False,False,False,False,False,False,False,False,False
518429,131,1972-06-04,2023-03-01,21:52:19,138.73,537,0,1,9,4185,13,0,2,0,13.32,26.49,53.35,4980.15,87733.04,535477.21,3,3,14,48,12,55.03583333333333,171,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60448,456,1980-05-30,2022-11-03,21:17:55,108.26,201,0,0,5,65603,6,0,3,0,48.97,20.24,21.74,4739.17,73026.04,351941.0,7,9,20,46,31,87.0958064516129,185,False,False,False,False,False,False,False,False,False,False,False,False,True,False
635495,28,1995-10-24,2022-12-01,19:46:40,50.7,538,0,2,9,41794,2,1,3,0,81.26,28.66,17.25,1839.53,43699.82,496051.56,1,13,17,15,24,62.41625,138,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8048,173,1979-03-19,2022-12-05,23:39:38,51.97,249,4,9,19,68338,3,1,0,0,36.64,22.62,1.65,755.21,92519.34,575098.97,0,10,20,44,21,110.25714285714287,149,False,True,False,False,False,False,False,False,False,False,False,False,False,False
21610,313,2005-07-17,2022-11-06,14:24:46,5.13,670,6,6,14,42175,16,0,6,1,69.66,63.94,14.56,4627.8,69920.87,247482.52,3,4,8,20,18,36.42944444444444,195,True,False,False,False,False,False,False,False,False,False,False,False,True,False
16443,432,1986-05-10,2022-08-20,23:12:17,152.15,209,0,5,12,62938,2,1,5,1,64.04,33.82,23.8,3873.45,68407.63,1016368.99,3,12,19,25,25,70.2492,145,False,False,False,False,False,False,False,False,False,False,False,True,False,False
255354,604,1981-03-03,2023-03-30,15:47:00,62.49,684,5,6,11,59581,14,0,3,0,57.89,63.34,8.42,2539.28,81945.44,201698.21,2,10,14,32,18,85.05722222222222,126,False,False,False,False,False,False,False,False,False,False,True,False,False,False
518429,333,1975-08-26,2023-03-12,12:33:50,32.54,469,6,6,16,62680,14,0,6,1,54.86,73.74,42.13,4106.32,5767.76,248671.36,2,15,21,48,30,90.66066666666667,169,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22569,293,1934-06-27,2023-03-12,13:10:22,28.78,658,2,7,15,85941,0,1,6,1,42.0,70.18,46.94,428.41,84526.79,710534.87,5,5,15,7,18,46.60055555555556,182,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1828,107,1999-07-10,2022-05-21,08:40:22,62.87,285,5,7,16,3700,23,1,5,1,74.9,43.4,37.44,2186.59,34102.66,1004910.92,5,9,15,23,32,93.4940625,182,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22600,585,1940-09-01,2023-04-05,17:26:57,61.2,440,0,1,9,56305,15,0,2,0,34.29,23.56,24.24,725.95,98492.47,498877.6,3,13,17,31,12,68.93833333333333,153,True,False,False,False,False,False,False,False,False,False,True,False,False,False
17852,491,1967-02-11,2022-08-08,02:35:24,158.01,244,1,6,15,36562,14,0,0,0,35.4,27.29,37.62,4435.52,38509.87,352215.33,0,7,11,26,11,57.78545454545454,126,False,False,False,False,False,False,False,False,False,True,False,False,False,False
51499,633,1966-05-20,2022-08-26,02:47:04,87.25,430,6,11,17,3780,1,1,4,0,77.6,18.96,11.41,1200.26,73266.04,805597.04,4,8,9,47,11,304.1718181818182,151,False,False,False,False,False,False,False,False,False,False,False,True,False,False
191096,473,1929-11-07,2023-01-08,18:55:00,7.41,456,3,3,8,28653,12,0,6,1,13.7,84.4,16.66,4227.67,90843.14,130842.42,0,5,21,13,14,41.144285714285715,200,False,False,False,False,False,False,True,False,False,False,False,False,False,False
77123,457,1997-01-25,2023-05-07,23:00:24,77.82,203,6,11,18,17622,13,0,6,1,75.48,64.55,50.04,4276.13,72915.91,299091.59,6,12,20,14,19,97.26578947368421,68,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2415,537,1985-09-17,2023-04-15,21:01:44,73.48,30,5,9,18,17156,17,0,5,1,67.02,45.07,19.53,2954.29,78089.15,717146.27,4,5,11,46,14,105.02357142857143,148,True,False,False,False,False,False,False,False,False,False,True,False,False,False
55808,451,1993-10-09,2022-06-22,05:45:03,46.69,118,2,2,12,66701,10,0,2,0,2.15,25.45,1.67,698.21,43397.76,315479.75,2,14,15,31,24,53.557500000000005,88,True,False,False,True,False,False,False,False,False,False,False,False,False,False
69816,21,1978-03-26,2023-02-16,17:02:49,168.63,506,1,1,8,21326,18,0,3,0,62.9,32.92,12.87,3192.07,49026.15,41606.75,2,5,21,41,19,64.65789473684211,200,True,False,False,False,False,False,True,False,False,False,False,False,False,False
10296,50,1972-05-05,2022-08-07,03:48:25,198.71,598,6,10,19,71327,2,1,6,1,70.45,43.26,56.34,1559.09,18616.96,1080814.13,0,7,8,14,15,64.956,116,True,False,False,False,False,False,False,False,False,True,False,False,False,False
12687,588,1968-08-29,2023-02-21,15:46:36,12.46,169,2,2,8,8259,18,0,1,0,55.62,55.74,57.81,2409.55,90585.47,363050.93,4,11,19,32,15,75.70333333333333,174,False,False,False,False,False,False,False,True,False,False,False,False,False,False
61432,55,1996-09-01,2022-07-22,00:36:43,203.95,523,3,4,12,15928,20,0,4,0,14.25,35.81,27.41,4270.92,48186.97,765809.45,4,12,20,34,10,118.803,100,False,False,False,False,False,False,False,False,True,False,False,False,False,False
478404,9,1984-02-07,2022-10-04,14:41:02,2.51,601,4,4,10,79276,18,0,1,0,12.02,48.77,34.78,2791.01,82724.31,428022.41,2,11,20,38,2,50.175000000000004,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32269,260,1988-02-04,2022-09-12,23:24:25,1.99,510,5,9,15,11867,8,0,0,0,44.37,82.28,33.54,1335.66,26192.23,272204.84,7,10,14,41,19,84.94000000000001,155,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1022298,239,1989-02-18,2023-04-07,14:36:06,55.92,338,3,4,10,44591,20,0,4,0,60.26,64.36,48.73,1368.9,5854.08,205775.23,4,11,12,48,20,48.45,137,True,False,False,False,False,False,False,False,False,False,True,False,False,False
296965,350,1985-02-09,2022-09-20,14:21:35,18.9,31,2,6,11,44127,19,0,1,0,64.7,85.28,63.88,443.67,29619.6,246045.41,7,10,23,47,22,75.02499999999999,144,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2504700,492,1957-06-30,2022-06-09,00:32:27,4.71,181,2,6,12,65362,1,1,3,0,68.15,40.47,37.58,694.13,12006.43,486106.43,6,6,6,43,7,215.29,162,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1052,391,1976-09-05,2022-12-11,12:03:15,415.03,334,5,7,17,35749,18,0,6,1,56.18,8.63,20.12,550.67,38410.96,1042471.67,4,12,23,44,15,63.992666666666665,138,False,True,False,False,False,False,False,False,False,False,False,False,False,False
757530,301,1998-05-22,2022-10-28,14:12:23,2.43,42,1,1,11,78330,14,0,4,0,87.51,87.58,3.39,1809.88,98034.6,82105.65,5,10,13,45,22,36.395,212,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1577385,440,1976-01-23,2022-12-22,16:28:27,133.71,690,6,10,18,5559,23,1,3,0,59.46,33.76,1.55,1668.07,64661.83,371102.95,2,3,20,7,23,72.34391304347827,124,True,False,False,False,False,True,False,False,False,False,False,False,False,False
41270,507,1976-10-01,2023-02-07,18:14:57,42.08,95,2,5,10,1071,13,0,1,0,28.79,9.03,35.28,2993.55,89429.08,365348.63,7,12,13,38,18,54.96611111111111,171,True,False,False,False,False,False,True,False,False,False,False,False,False,False
783285,437,1935-11-26,2022-12-18,20:05:18,12.87,14,6,11,20,83182,22,1,6,1,1.62,42.64,45.96,3117.38,91317.99,248106.55,6,8,16,20,16,42.450625,141,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1630,548,1968-10-24,2022-07-15,02:27:02,8.44,146,0,4,9,79190,20,0,4,0,52.88,61.99,14.87,335.01,98100.77,253907.21,5,11,19,28,19,90.27631578947368,190,True,False,False,False,True,False,False,False,False,False,False,False,False,False
63473,272,1995-02-09,2023-01-03,14:12:42,1.3,596,2,6,14,67491,21,1,1,0,30.64,18.07,17.41,1601.34,29621.25,664507.65,0,7,18,11,16,57.5,188,False,False,False,False,False,False,True,False,False,False,False,False,False,False
72374,542,1996-07-23,2022-06-10,02:28:55,34.48,24,2,5,13,32747,15,0,4,0,28.8,53.26,22.32,2058.3,90229.35,188461.91,5,13,18,23,17,71.57117647058824,164,True,False,True,False,False,False,False,False,False,False,False,False,False,False
134152,359,1990-12-16,2022-12-02,21:56:50,23.6,450,6,11,18,41145,18,0,4,0,76.52,24.67,42.26,2631.59,91365.82,19924.13,0,12,17,22,10,55.799,137,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3800,362,1981-07-16,2023-04-16,23:30:29,46.36,440,2,5,11,84666,13,0,6,1,8.81,52.45,14.92,3683.62,91576.77,977196.67,6,10,12,22,29,85.58724137931036,153,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40766,77,1997-11-11,2022-12-15,12:24:16,82.17,599,2,7,16,30731,16,0,3,0,86.17,82.71,22.3,3539.15,17735.21,231723.9,2,8,19,17,27,121.6351851851852,147,False,True,False,False,False,False,False,False,False,False,False,False,False,False
774,561,1978-06-19,2022-11-06,21:46:44,152.95,480,4,5,10,64854,15,0,6,1,44.26,38.86,7.22,4293.76,2663.33,145017.15,0,12,20,43,25,79.41199999999999,214,False,False,False,False,False,False,False,False,False,False,False,False,True,False
973849,326,1994-02-15,2023-02-09,13:56:21,6.07,512,4,7,17,74178,22,1,3,0,19.31,44.03,56.42,2568.92,51774.94,156051.55,7,15,15,40,16,92.111875,190,True,False,False,False,False,False,True,False,False,False,False,False,False,False
58304,494,2003-05-28,2022-09-04,14:47:45,4.01,367,5,10,19,83092,15,0,6,1,85.97,87.95,27.44,2092.6,5274.06,752681.47,6,11,11,26,30,111.53500000000001,148,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41730,114,1995-03-04,2022-10-21,16:55:51,72.27,67,4,8,16,18377,9,0,4,0,30.34,75.98,61.2,2980.83,79506.97,723480.7,7,12,17,27,21,44.86571428571429,208,False,False,False,False,False,False,False,False,False,False,False,False,True,False
59605,32,1963-05-16,2022-07-22,05:30:39,2.49,142,0,1,10,32022,1,1,4,0,33.42,16.62,48.97,4850.1,5110.71,431675.94,5,8,11,25,6,37.843333333333334,100,True,False,False,False,False,False,False,False,True,False,False,False,False,False
837792,193,2000-08-04,2023-01-26,13:49:19,10.54,95,2,3,11,4402,3,1,3,0,41.27,14.96,23.81,3829.65,71625.54,977534.65,7,13,23,43,6,19.915,171,False,False,False,False,False,False,True,False,False,False,False,False,False,False
34630,161,1986-02-23,2023-03-03,23:47:51,35.16,482,1,6,12,7424,4,0,4,0,14.69,19.79,65.7,3569.93,42855.17,410940.85,2,15,22,16,5,59.11999999999999,177,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24868,250,1999-08-02,2022-12-17,12:56:07,4.6,370,5,10,19,31271,5,0,5,1,85.13,65.82,69.36,2008.86,25231.81,147011.21,6,12,13,34,13,93.3076923076923,126,False,True,False,False,False,False,False,False,False,False,False,False,False,False
34172,193,1929-03-22,2022-12-14,13:55:22,4.28,611,5,10,16,39067,9,0,2,0,75.67,40.47,59.79,1047.06,45478.98,706530.76,0,3,20,35,5,308.038,135,False,False,False,False,False,True,False,False,False,False,False,False,False,False
30435,32,1983-03-12,2023-03-07,21:07:04,48.69,60,0,0,10,13289,12,0,1,0,43.76,28.65,68.14,3757.46,68671.07,591269.1,4,10,19,13,23,68.15739130434783,182,False,False,False,False,False,False,False,True,False,False,False,False,False,False
162646,525,1931-05-16,2022-07-03,01:45:37,19.55,468,6,6,13,76904,12,0,6,1,83.05,75.55,40.55,2971.81,39392.38,970851.89,4,8,12,38,6,100.90833333333335,209,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2383912,593,2000-05-12,2022-06-18,11:24:55,90.52,407,2,6,13,75861,8,0,5,1,87.38,61.81,20.93,4153.14,15654.27,634009.79,7,14,20,26,32,36.4475,161,False,False,True,False,False,False,False,False,False,False,False,False,False,False
111719,58,1994-10-04,2022-11-12,21:15:12,8.41,409,0,1,10,75389,8,0,5,1,31.47,66.78,53.21,3874.6,20733.49,592419.02,7,15,23,47,11,60.08363636363636,215,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2321,451,1961-08-21,2022-07-14,05:08:09,19.73,309,1,6,13,18010,0,1,3,0,77.74,50.19,36.2,1461.04,50701.05,710429.37,3,6,15,19,15,145.48533333333336,167,True,False,False,False,True,False,False,False,False,False,False,False,False,False
282095,261,1964-06-30,2022-06-26,05:53:34,69.65,533,0,3,11,85818,16,0,6,1,8.02,24.46,23.01,2346.16,34442.2,515488.81,0,7,11,43,18,67.27555555555556,177,False,False,False,False,True,False,False,False,False,False,False,False,False,False
786,319,1953-04-25,2022-08-30,00:05:50,2.56,225,0,4,11,83388,5,0,1,0,12.64,74.88,47.75,2580.88,44701.28,750354.98,6,10,15,30,19,47.5921052631579,129,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1382480,225,1981-02-22,2023-02-11,18:34:26,19.35,364,4,5,13,52027,5,0,5,1,63.85,7.54,51.75,4010.29,47250.68,816894.81,0,2,20,2,24,63.937083333333334,190,False,False,False,False,False,False,True,False,False,False,False,False,False,False
757530,204,1983-11-10,2022-06-03,09:07:31,1.21,363,5,10,17,13934,18,0,4,0,13.04,30.9,69.82,2646.16,26636.54,118938.41,7,15,18,15,23,50.93869565217391,93,False,False,False,True,False,False,False,False,False,False,False,False,False,False
242803,50,1981-05-26,2022-10-29,22:38:40,9.85,640,0,4,14,17458,1,1,5,1,30.53,32.38,28.13,1396.63,35079.48,682891.42,5,13,20,42,23,46.798260869565226,213,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10382,472,1946-12-20,2022-07-25,06:18:00,57.11,290,4,9,19,29342,3,1,0,0,9.14,15.55,49.8,131.98,69005.58,78646.01,0,4,14,28,20,73.479,95,True,False,False,False,False,False,False,False,True,False,False,False,False,False
711693,52,1990-02-03,2022-07-18,03:14:09,44.44,217,0,2,10,50615,20,0,0,0,1.97,79.84,8.13,4643.39,5012.69,524471.15,3,6,20,50,10,47.57299999999999,187,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1417793,536,2002-08-19,2023-04-01,23:59:34,247.53,440,4,6,14,1964,21,1,5,1,79.67,67.37,50.97,840.82,60968.39,1024652.62,6,6,12,19,12,136.63333333333333,153,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9919,306,1945-02-07,2022-07-24,08:49:29,2.94,514,6,11,18,77482,19,0,6,1,63.63,35.18,26.3,4410.63,50633.21,554571.35,1,2,5,15,10,117.952,101,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27860,266,1972-07-08,2022-08-28,09:44:41,8.05,27,3,8,18,45736,8,0,6,1,7.1,86.52,16.28,152.6,53080.91,725534.87,4,14,18,45,17,67.5335294117647,132,True,False,False,False,False,False,False,False,False,False,False,True,False,False
518429,600,1968-11-03,2022-11-17,04:11:15,67.0,3,5,6,12,34364,13,0,3,0,50.01,68.42,64.49,3163.69,66872.16,851958.6,4,7,20,11,6,35.08833333333333,112,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18581,462,1986-02-20,2022-06-20,07:00:34,208.93,550,1,2,9,54268,23,1,0,0,13.85,78.67,14.2,1759.61,47617.0,327860.22,1,1,21,17,12,63.94083333333333,168,False,False,False,False,True,False,False,False,False,False,False,False,False,False
697385,111,1981-10-22,2022-12-16,12:07:30,9.59,599,4,6,11,77246,2,1,4,0,72.46,57.83,54.58,2682.3,49684.86,11918.32,0,13,23,15,21,52.535714285714285,147,True,True,False,False,False,False,False,False,False,False,False,False,False,False
35135,603,1955-12-24,2022-06-05,07:59:59,4.57,399,4,8,14,41578,0,1,6,1,75.29,48.49,27.66,2025.37,36996.1,879411.13,3,13,13,18,16,44.800625,170,True,False,True,False,False,False,False,False,False,False,False,False,False,False
14343,446,2000-08-16,2022-08-13,12:41:55,2.29,677,1,4,11,5454,10,0,5,1,67.97,61.76,56.63,3584.45,64479.25,537160.65,4,13,15,34,23,38.70956521739131,143,True,False,False,False,False,False,False,False,False,True,False,False,False,False
167094,417,1995-07-25,2022-08-15,02:49:38,94.64,250,3,7,13,37996,21,1,0,0,50.49,46.95,66.09,2128.85,99626.32,297696.28,6,11,12,42,12,93.15499999999999,139,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22676,584,1951-02-11,2023-04-01,12:53:17,68.61,551,2,7,14,18363,22,1,5,1,41.88,64.53,48.14,1281.03,44312.26,371914.72,7,10,21,20,21,53.02095238095238,139,True,False,False,False,False,False,False,False,False,False,True,False,False,False
34122,340,1990-11-26,2022-10-26,23:11:01,31.8,467,6,9,19,35343,23,1,2,0,71.43,88.11,18.26,1514.52,79981.42,750281.93,3,9,13,29,30,93.69866666666667,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False
282095,50,1978-12-11,2022-10-02,14:44:33,74.79,105,6,9,15,36493,21,1,6,1,49.08,77.42,69.13,4955.09,33256.95,569670.2,4,12,12,17,24,44.17958333333333,281,True,False,False,False,False,False,False,False,False,False,False,True,False,False
81474,620,2002-03-07,2022-11-15,16:14:40,2.02,390,6,8,17,79356,15,0,1,0,86.35,6.22,24.04,2916.88,62078.94,279805.52,0,5,12,42,25,40.2032,151,False,False,False,False,False,False,False,False,False,False,False,False,False,False
640470,49,1966-09-21,2022-06-10,11:37:31,96.97,444,6,7,14,71445,13,0,4,0,3.33,61.04,22.18,3732.55,15641.8,723098.28,2,8,14,30,13,69.49153846153845,169,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3333,511,1974-04-18,2022-12-31,20:04:13,74.52,581,5,7,12,9374,1,1,5,1,14.47,50.39,38.36,534.9,6600.69,583541.09,3,12,21,16,17,61.51529411764706,200,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24632,542,1994-12-26,2022-06-30,05:37:20,65.47,86,1,3,13,66263,22,1,3,0,71.08,21.16,1.74,4407.93,59710.48,33506.27,0,2,23,18,10,47.695,194,True,False,False,False,True,False,False,False,False,False,False,False,False,False
479994,530,1964-11-04,2022-10-22,07:33:53,13.92,470,5,7,16,81230,19,0,5,1,87.01,41.01,10.67,4318.7,72975.95,488717.93,7,7,17,46,9,30.517777777777773,124,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3526,219,1961-06-05,2022-05-29,01:34:16,1.06,497,5,9,17,12003,23,1,6,1,61.56,70.54,13.42,713.78,20610.55,164886.72,1,6,20,18,16,66.144375,161,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18182,466,1964-07-15,2022-05-08,10:57:07,2.95,47,1,5,11,4041,7,0,6,1,57.07,88.24,55.36,4203.82,36857.43,850192.31,4,13,19,32,13,147.60461538461539,170,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6730,118,1987-07-03,2022-12-07,19:58:10,46.28,458,2,4,12,6611,19,0,2,0,21.05,53.03,62.93,1253.94,46972.8,648987.33,7,9,16,48,10,145.272,132,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7963,575,1966-04-27,2022-11-09,02:13:35,47.02,151,5,5,10,48867,10,0,2,0,12.33,71.02,68.55,542.99,35895.61,398799.53,1,14,14,25,8,46.556250000000006,162,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1616,583,1971-02-16,2022-06-11,03:54:14,4.99,285,5,7,15,6135,0,1,5,1,63.01,11.68,56.43,1851.43,68873.31,868608.35,6,15,20,19,6,66.07000000000001,182,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31558,565,1980-06-13,2023-05-04,17:21:02,8.91,544,5,6,16,909,21,1,3,0,12.77,8.51,47.66,4030.69,51188.58,665406.84,4,7,7,25,28,40.525357142857146,63,True,False,False,False,False,False,False,False,False,False,False,False,False,True
53743,146,1989-12-16,2022-06-03,01:10:01,67.13,548,6,7,16,10823,5,0,4,0,65.38,9.45,1.33,2486.51,53793.48,237960.44,3,7,10,20,21,39.57190476190476,176,True,False,True,False,False,False,False,False,False,False,False,False,False,False
837792,34,1951-12-28,2023-04-22,12:09:52,7.29,203,2,2,12,39196,9,0,5,1,51.38,89.95,18.56,4739.95,85278.8,79887.25,4,4,15,24,8,64.71,68,False,False,False,False,False,False,False,False,False,False,False,False,False,True
425636,219,1993-05-02,2022-07-10,04:31:35,64.74,316,6,8,15,33653,5,0,6,1,84.55,62.09,37.1,770.89,69775.73,178453.01,0,1,10,26,23,59.94173913043478,340,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6615,534,2002-07-04,2023-04-15,20:07:14,7.92,556,1,1,7,9823,18,0,5,1,72.49,73.39,11.42,4022.31,70667.4,648082.46,1,4,19,12,10,51.287,151,True,False,False,False,False,False,False,False,False,False,True,False,False,False
50269,484,1974-03-04,2022-11-19,22:58:10,36.48,145,2,7,12,111,4,0,5,1,33.77,73.26,2.45,1736.64,4406.74,262580.14,3,10,21,18,22,83.64818181818181,166,False,False,False,False,False,False,False,False,False,False,False,False,False,False
409656,267,1991-09-14,2022-10-17,15:35:52,1.72,484,6,9,14,78463,4,0,0,0,62.99,50.02,35.66,3884.99,75636.82,394996.85,4,11,21,44,21,56.65238095238095,187,False,False,False,False,False,False,False,False,False,False,False,False,True,False
641349,134,2002-07-05,2022-07-16,17:59:21,6.32,459,5,7,16,27982,4,0,5,1,57.42,66.3,51.47,3315.61,28463.88,11590.94,4,6,13,13,11,68.7690909090909,208,True,False,False,False,True,False,False,False,False,False,False,False,False,False
348131,206,1994-03-02,2022-09-25,19:58:51,425.96,144,6,7,14,13887,3,1,6,1,5.98,86.33,25.44,3664.55,63340.05,1056184.48,4,8,8,39,23,172.80521739130435,205,False,False,False,False,False,False,False,False,False,False,False,False,True,False
320420,396,1983-05-15,2022-07-18,08:37:42,59.68,270,0,3,9,19826,6,0,0,0,60.81,24.42,49.65,3375.11,84387.61,211390.79,1,14,14,18,19,64.60578947368421,179,True,False,False,False,True,False,False,False,False,False,False,False,False,False
409656,249,1968-10-20,2022-09-09,10:11:30,150.07,486,6,7,17,85299,0,1,4,0,49.99,82.34,15.86,2327.94,60179.14,92106.8,0,14,23,18,11,67.53818181818181,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1417793,605,1956-12-21,2022-09-25,01:34:20,90.83,179,3,6,12,70029,11,0,6,1,66.66,88.22,34.52,1551.95,43877.38,736811.39,0,11,13,38,9,58.05777777777777,217,True,False,False,False,False,False,False,False,False,False,False,False,True,False
14427,308,1996-05-10,2023-04-24,13:32:49,4.29,114,6,10,15,23250,12,0,0,0,71.58,59.36,47.07,320.53,84182.17,149349.52,5,11,15,49,20,52.507000000000005,158,True,False,False,False,False,False,False,False,False,False,True,False,False,False
43173,488,1974-04-23,2023-03-04,22:14:15,30.71,398,0,2,10,51787,5,0,5,1,68.47,84.29,56.58,1401.19,93315.02,224793.64,2,12,22,32,18,88.63555555555556,170,False,False,False,False,False,False,False,True,False,False,False,False,False,False
